
0.533959 -0.0348980629244 -0.994786540944 -1.16390792281 1.93971870628 0.671883585094 1.02738363269 -0.498543756063 100.0 -0.0590582603336 -0.927291386277 -0.577160271442 0.750116605276 0.39500005288 1.3552720261 -0.269980618668 75.5700302124
0.534054 -0.0348980629244 -0.994786540944 -1.16390792281 1.93971870628 0.671883585094 1.02738363269 -0.498543756063 100.0 -0.0590582603336 -0.927291386277 -0.577160271442 0.750116605276 0.39500005288 1.3552720261 -0.269980618668 75.5700302124
0.544123 -0.0348980629244 -0.994786540944 -1.16275743722 1.94010220148 0.672267080291 1.02776712788 -0.497776765669 100.0 -0.0586747651366 -0.92690789108 -0.576393281048 0.751267090867 0.394233062487 1.3548885309 -0.270747609062 75.5700302124
0.554147 -0.0345145677274 -0.995170036141 -1.16352442761 1.94010220148 0.672650575488 1.02815062308 -0.497393270472 100.0 -0.0590582603336 -0.92690789108 -0.577543766639 0.75088359567 0.394616557684 1.3548885309 -0.269597123471 75.5700302124
0.564161 -0.0348980629244 -0.995553531338 -1.16352442761 1.93971870628 0.672267080291 1.02815062308 -0.497393270472 100.0 -0.0590582603336 -0.927291386277 -0.576776776245 0.75088359567 0.394616557684 1.3552720261 -0.270364113865 75.5700302124
0.574130 -0.0356650533183 -0.995553531338 -1.16352442761 1.93971870628 0.672650575488 1.02853411828 -0.497776765669 100.0 -0.0586747651366 -0.927674881474 -0.577160271442 0.750500100473 0.394616557684 1.3548885309 -0.270364113865 75.5700302124
0.584126 -0.0348980629244 -0.994786540944 -1.16390792281 1.94010220148 0.673034070685 1.02776712788 -0.49892725126 100.0 -0.0586747651366 -0.928058376671 -0.577160271442 0.75088359567 0.394233062487 1.3545050357 -0.269597123471 75.5700302124
0.594141 -0.0348980629244 -0.995553531338 -1.16390792281 1.94010220148 0.672650575488 1.02776712788 -0.498160260866 100.0 -0.0582912699396 -0.927674881474 -0.576776776245 0.750500100473 0.395767043274 1.35565552129 -0.269980618668 75.5700302124
0.604123 -0.0348980629244 -0.994786540944 -1.16352442761 1.94048569668 0.671883585094 1.02815062308 -0.497776765669 100.0 -0.0590582603336 -0.926524395883 -0.576776776245 0.750500100473 0.394616557684 1.3552720261 -0.269980618668 75.5700302124
0.614123 -0.0345145677274 -0.995170036141 -1.16275743722 1.93971870628 0.672650575488 1.02776712788 -0.498160260866 100.0 -0.0590582603336 -0.927674881474 -0.577543766639 0.751267090867 0.394616557684 1.3548885309 -0.270747609062 75.5700302124
0.624316 -0.0345145677274 -0.994786540944 -1.16314093241 1.93971870628 0.672650575488 1.02815062308 -0.497776765669 100.0 -0.0594417555306 -0.927674881474 -0.576776776245 0.750116605276 0.394233062487 1.35565552129 -0.269597123471 75.5700302124
0.634163 -0.0352815581214 -0.995937026535 -1.16237394202 1.93933521108 0.671883585094 1.02815062308 -0.497776765669 100.0 -0.0594417555306 -0.927674881474 -0.577160271442 0.75088359567 0.395383548077 1.3548885309 -0.270364113865 75.5700302124
